time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
39.130,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.140,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.150,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.160,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.170,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.180,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.190,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.200,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.210,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.220,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.230,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.240,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.250,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.260,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.270,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.280,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.290,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.300,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.310,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.320,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.330,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.340,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.350,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.370,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.380,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.390,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.400,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.410,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.420,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.430,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.440,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.450,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.460,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.470,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.480,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.490,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.500,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.510,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.520,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.530,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.540,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.550,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.560,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.570,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.580,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.590,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.600,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.610,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.620,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.630,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.640,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.650,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.660,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.670,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.680,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.690,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.700,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.710,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.720,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.730,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.740,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.750,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.760,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.770,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.780,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.790,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.800,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.810,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.820,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.830,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.840,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.850,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.860,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.870,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.880,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.890,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.900,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.910,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.920,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.930,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.940,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.950,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.960,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
39.970,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
39.980,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
39.990,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.000,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.010,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.020,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.030,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.040,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.050,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.060,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.070,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.080,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.090,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.100,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.110,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.120,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.130,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.140,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.150,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.160,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.170,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.180,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.190,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.200,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.210,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.220,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.230,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.240,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.250,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.260,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.270,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.280,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.290,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.300,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.310,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.320,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.330,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.340,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.350,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.360,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.380,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.390,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.400,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.410,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.420,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.430,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.440,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.450,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.460,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.470,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.480,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.490,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.500,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.510,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.520,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.530,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.540,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.550,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.560,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.570,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.580,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.590,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.600,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.610,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.620,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.630,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.640,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.650,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.660,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.670,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.680,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.690,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.700,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.710,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.720,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.730,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.740,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.750,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.760,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.770,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.780,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.790,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.800,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.810,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.820,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.830,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.840,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.850,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.860,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.870,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.880,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.890,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.900,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.910,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.920,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.930,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.940,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.950,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.960,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
40.970,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
40.980,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
40.990,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.000,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.010,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.020,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.030,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.040,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
41.050,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.060,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
41.070,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.080,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.090,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.100,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.110,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.120,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.130,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.140,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.150,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
41.160,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.170,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.180,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
41.190,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.200,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.210,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.220,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.230,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.240,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.250,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.260,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
41.270,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.280,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
41.290,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.300,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.310,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.320,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.330,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.340,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.350,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.360,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
41.370,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.390,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.400,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.410,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.420,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.430,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.440,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.450,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.460,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.470,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.480,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.490,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.500,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.510,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.520,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.530,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.540,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.550,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
41.560,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.570,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.580,5.500,5.450,0.050,3750.000,0.000,750.000,0.000,3000.000,0.000,0.0,0.000,1.00,5.00
41.590,5.500,5.450,0.050,750.000,0.000,750.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
41.600,5.500,5.460,0.040,0.000,19.145,600.000,0.000,-3000.055,0.000,0.0,0.000,1.00,5.00
41.610,5.500,5.460,0.040,600.000,0.000,600.000,0.000,0.000,0.000,0.0,0.000,1.00,5.00
