time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
49.310,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293817.4,9.948,1.00,-25.00
49.320,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293817.4,9.948,1.00,-25.00
49.330,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293817.4,9.948,1.00,-25.00
49.340,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293817.4,9.948,1.00,-25.00
49.350,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293817.4,9.948,1.00,-25.00
49.360,7.000,6.990,0.010,55434.743,0.000,0.000,0.000,0.000,0.000,293824.2,9.987,1.00,-25.00
49.370,7.000,6.990,0.010,11361.509,0.000,0.000,0.000,0.000,0.000,293831.0,10.000,1.00,-25.00
49.380,7.000,7.000,0.000,0.000,76.887,0.000,0.000,0.000,0.000,293771.8,9.984,1.00,-25.00
49.390,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,293744.6,9.949,1.00,-25.00
49.400,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293744.6,9.948,1.00,-25.00
49.410,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293744.6,9.948,1.00,-25.00
49.420,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293744.6,9.948,1.00,-25.00
49.430,7.000,6.990,0.010,55421.636,0.000,0.000,0.000,0.000,0.000,293751.3,9.987,1.00,-25.00
49.440,7.000,7.000,0.000,0.000,76.881,0.000,0.000,0.000,0.000,293751.3,9.987,1.00,-25.00
49.450,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,293692.2,9.972,1.00,-25.00
49.460,7.000,6.990,0.010,55411.182,0.000,0.000,0.000,0.000,0.000,293692.2,10.000,1.00,-25.00
49.470,7.000,6.990,0.010,11357.551,0.000,0.000,0.000,0.000,0.000,293699.0,10.000,1.00,-25.00
49.480,7.000,7.000,0.000,0.000,76.850,0.000,0.000,0.000,0.000,293639.9,9.984,1.00,-25.00
49.490,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,293612.7,9.949,1.00,-25.00
49.500,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.510,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.520,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.530,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.540,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.550,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293612.7,9.948,1.00,-25.00
49.560,7.000,6.990,0.010,55397.894,0.000,0.000,0.000,0.000,0.000,293619.4,9.987,1.00,-25.00
49.570,7.000,7.000,0.000,0.000,76.845,0.000,0.000,0.000,0.000,293619.4,9.987,1.00,-25.00
49.580,7.000,6.990,0.010,55414.035,0.000,0.000,0.000,0.000,0.000,293708.1,10.000,1.00,-25.00
49.590,7.000,7.000,0.000,0.000,76.869,0.000,0.000,0.000,0.000,293708.1,9.999,1.00,-25.00
49.600,7.000,7.000,0.000,2546.754,0.000,0.000,0.000,0.000,0.000,293649.0,9.983,1.00,-25.00
49.610,7.000,7.000,0.000,2546.737,0.000,0.000,0.000,0.000,0.000,293649.0,9.982,1.00,-25.00
49.620,7.000,6.990,0.010,55404.618,0.000,0.000,0.000,0.000,0.000,293655.8,10.000,1.00,-25.00
49.630,7.000,6.990,0.010,11356.457,0.000,0.000,0.000,0.000,0.000,293662.6,10.000,1.00,-25.00
49.640,7.000,7.000,0.000,0.000,76.840,0.000,0.000,0.000,0.000,293603.5,9.984,1.00,-25.00
49.650,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,293576.2,9.949,1.00,-25.00
49.660,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293576.2,9.948,1.00,-25.00
49.670,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293576.2,9.948,1.00,-25.00
49.680,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293576.2,9.948,1.00,-25.00
49.690,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293576.2,9.948,1.00,-25.00
49.700,7.000,6.990,0.010,55391.332,0.000,0.000,0.000,0.000,0.000,293583.0,9.987,1.00,-25.00
49.710,7.000,7.000,0.000,0.000,76.835,0.000,0.000,0.000,0.000,293583.0,9.987,1.00,-25.00
49.720,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,293523.9,9.972,1.00,-25.00
49.730,7.000,7.000,0.000,2546.566,0.000,0.000,0.000,0.000,0.000,293523.9,9.970,1.00,-25.00
49.740,7.000,6.990,0.010,55382.106,0.000,0.000,0.000,0.000,0.000,293530.7,10.000,1.00,-25.00
49.750,7.000,7.000,0.000,0.000,76.820,0.000,0.000,0.000,0.000,293530.7,10.000,1.00,-25.00
49.760,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293471.6,9.984,1.00,-25.00
49.770,7.000,6.990,0.010,55371.473,0.000,0.000,0.000,0.000,0.000,293471.6,10.000,1.00,-25.00
49.780,7.000,7.000,0.000,0.000,76.803,0.000,0.000,0.000,0.000,293471.6,10.000,1.00,-25.00
49.790,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293412.6,9.984,1.00,-25.00
49.800,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,293412.6,9.983,1.00,-25.00
49.810,7.000,6.990,0.010,55362.064,0.000,0.000,0.000,0.000,0.000,293419.4,10.000,1.00,-25.00
49.820,7.000,7.000,0.000,0.000,76.789,0.000,0.000,0.000,0.000,293419.4,10.000,1.00,-25.00
49.830,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293360.3,9.984,1.00,-25.00
49.840,7.000,6.990,0.010,55351.434,0.000,0.000,0.000,0.000,0.000,293360.3,10.000,1.00,-25.00
49.850,7.000,7.000,0.000,0.000,76.772,0.000,0.000,0.000,0.000,293360.3,10.000,1.00,-25.00
49.860,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293301.3,9.984,1.00,-25.00
49.870,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,293301.3,9.983,1.00,-25.00
49.880,7.000,6.990,0.010,55342.029,0.000,0.000,0.000,0.000,0.000,293308.0,10.000,1.00,-25.00
49.890,7.000,7.000,0.000,0.000,76.758,0.000,0.000,0.000,0.000,293308.0,10.000,1.00,-25.00
49.900,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293249.0,9.984,1.00,-25.00
49.910,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,293249.0,9.983,1.00,-25.00
49.920,7.000,6.990,0.010,55332.626,0.000,0.000,0.000,0.000,0.000,293255.8,10.000,1.00,-25.00
49.930,7.000,7.000,0.000,0.000,76.743,0.000,0.000,0.000,0.000,293255.8,10.000,1.00,-25.00
49.940,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,293196.8,9.984,1.00,-25.00
49.950,7.000,6.990,0.010,55322.002,0.000,0.000,0.000,0.000,0.000,293196.8,10.000,1.00,-25.00
49.960,7.000,6.990,0.010,11342.688,0.000,0.000,0.000,0.000,0.000,293203.6,10.000,1.00,-25.00
49.970,7.000,7.000,0.000,0.000,76.713,0.000,0.000,0.000,0.000,293144.6,9.984,1.00,-25.00
49.980,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,293117.3,9.949,1.00,-25.00
49.990,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,-25.00
50.000,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,0.00
50.010,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,0.00
50.020,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,0.00
50.030,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,0.00
50.040,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293117.3,9.948,1.00,0.00
50.050,7.000,6.990,0.010,55308.738,0.000,0.000,0.000,0.000,0.000,293124.1,9.987,1.00,0.00
50.060,7.000,6.990,0.010,11340.508,0.000,0.000,0.000,0.000,0.000,293130.9,10.000,1.00,0.00
50.070,7.000,7.000,0.000,0.000,76.693,0.000,0.000,0.000,0.000,293071.9,9.984,1.00,0.00
50.080,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,293044.7,9.949,1.00,0.00
50.090,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293044.7,9.948,1.00,0.00
50.100,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293044.7,9.948,1.00,0.00
50.110,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293044.7,9.948,1.00,0.00
50.120,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,293044.7,9.948,1.00,0.00
50.130,7.000,6.990,0.010,55295.663,0.000,0.000,0.000,0.000,0.000,293051.5,9.987,1.00,0.00
50.140,7.000,7.000,0.000,0.000,76.687,0.000,0.000,0.000,0.000,293051.5,9.987,1.00,0.00
50.150,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,292992.5,9.972,1.00,0.00
50.160,7.000,7.000,0.000,2546.566,0.000,0.000,0.000,0.000,0.000,292992.5,9.970,1.00,0.00
50.170,7.000,6.990,0.010,55286.456,0.000,0.000,0.000,0.000,0.000,292999.3,10.000,1.00,0.00
50.180,7.000,7.000,0.000,0.000,76.672,0.000,0.000,0.000,0.000,292999.3,10.000,1.00,0.00
50.190,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292940.3,9.984,1.00,0.00
50.200,7.000,6.990,0.010,55275.841,0.000,0.000,0.000,0.000,0.000,292940.3,10.000,1.00,0.00
50.210,7.000,6.990,0.010,11334.994,0.000,0.000,0.000,0.000,0.000,292947.1,10.000,1.00,0.00
50.220,7.000,7.000,0.000,0.000,76.642,0.000,0.000,0.000,0.000,292888.2,9.984,1.00,0.00
50.230,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,292861.0,9.949,1.00,0.00
50.240,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.250,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.260,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.270,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.280,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.290,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.300,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292861.0,9.948,1.00,0.00
50.310,7.000,6.990,0.010,55262.589,0.000,0.000,0.000,0.000,0.000,292867.8,9.987,1.00,0.00
50.320,7.000,7.000,0.000,0.000,76.636,0.000,0.000,0.000,0.000,292867.8,9.987,1.00,0.00
50.330,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,292808.8,9.972,1.00,0.00
50.340,7.000,6.990,0.010,55252.165,0.000,0.000,0.000,0.000,0.000,292808.8,10.000,1.00,0.00
50.350,7.000,7.000,0.000,0.000,76.619,0.000,0.000,0.000,0.000,292808.8,10.000,1.00,0.00
50.360,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292749.9,9.984,1.00,0.00
50.370,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292749.9,9.983,1.00,0.00
50.380,7.000,6.990,0.010,55242.779,0.000,0.000,0.000,0.000,0.000,292756.7,10.000,1.00,0.00
50.390,7.000,6.990,0.010,11329.484,0.000,0.000,0.000,0.000,0.000,292763.5,10.000,1.00,0.00
50.400,7.000,7.000,0.000,0.000,76.591,0.000,0.000,0.000,0.000,292704.5,9.984,1.00,0.00
50.410,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,292677.3,9.949,1.00,0.00
50.420,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.430,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.440,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.450,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.460,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.470,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292677.3,9.948,1.00,0.00
50.480,7.000,6.990,0.010,55229.536,0.000,0.000,0.000,0.000,0.000,292684.1,9.987,1.00,0.00
50.490,7.000,6.990,0.010,11327.308,0.000,0.000,0.000,0.000,0.000,292690.9,10.000,1.00,0.00
50.500,7.000,7.000,0.000,0.000,76.570,0.000,0.000,0.000,0.000,292632.0,9.984,1.00,0.00
50.510,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,292604.8,9.949,1.00,0.00
50.520,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292604.8,9.948,1.00,0.00
50.530,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292604.8,9.948,1.00,0.00
50.540,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292604.8,9.948,1.00,0.00
50.550,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292604.8,9.948,1.00,0.00
50.560,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292604.8,9.948,1.00,0.00
50.570,7.000,6.990,0.010,55216.482,0.000,0.000,0.000,0.000,0.000,292611.6,9.987,1.00,0.00
50.580,7.000,6.990,0.010,11325.132,0.000,0.000,0.000,0.000,0.000,292618.4,10.000,1.00,0.00
50.590,7.000,7.000,0.000,0.000,76.550,0.000,0.000,0.000,0.000,292559.5,9.984,1.00,0.00
50.600,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,292532.3,9.949,1.00,0.00
50.610,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.620,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.630,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.640,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.650,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.660,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.670,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292532.3,9.948,1.00,0.00
50.680,7.000,6.990,0.010,55203.432,0.000,0.000,0.000,0.000,0.000,292539.1,9.987,1.00,0.00
50.690,7.000,7.000,0.000,0.000,76.545,0.000,0.000,0.000,0.000,292539.1,9.987,1.00,0.00
50.700,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,292480.2,9.972,1.00,0.00
50.710,7.000,7.000,0.000,2546.566,0.000,0.000,0.000,0.000,0.000,292480.2,9.970,1.00,0.00
50.720,7.000,6.990,0.010,55194.243,0.000,0.000,0.000,0.000,0.000,292487.0,10.000,1.00,0.00
50.730,7.000,6.990,0.010,11321.394,0.000,0.000,0.000,0.000,0.000,292493.8,10.000,1.00,0.00
50.740,7.000,7.000,0.000,0.000,76.516,0.000,0.000,0.000,0.000,292434.9,9.984,1.00,0.00
50.750,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,292407.8,9.949,1.00,0.00
50.760,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.770,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.780,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.790,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.800,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.810,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.820,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,292407.8,9.948,1.00,0.00
50.830,7.000,6.990,0.010,55181.012,0.000,0.000,0.000,0.000,0.000,292414.5,9.987,1.00,0.00
50.840,7.000,7.000,0.000,0.000,76.510,0.000,0.000,0.000,0.000,292414.5,9.987,1.00,0.00
50.850,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,292355.7,9.972,1.00,0.00
50.860,7.000,6.990,0.010,55170.604,0.000,0.000,0.000,0.000,0.000,292355.7,10.000,1.00,0.00
50.870,7.000,7.000,0.000,0.000,76.493,0.000,0.000,0.000,0.000,292355.7,10.000,1.00,0.00
50.880,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292296.8,9.984,1.00,0.00
50.890,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292296.8,9.983,1.00,0.00
50.900,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292296.8,9.983,1.00,0.00
50.910,7.000,6.990,0.010,55161.234,0.000,0.000,0.000,0.000,0.000,292303.6,10.000,1.00,0.00
50.920,7.000,7.000,0.000,0.000,76.479,0.000,0.000,0.000,0.000,292303.6,10.000,1.00,0.00
50.930,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292244.8,9.984,1.00,0.00
50.940,7.000,6.990,0.010,55150.643,0.000,0.000,0.000,0.000,0.000,292244.8,10.000,1.00,0.00
50.950,7.000,7.000,0.000,0.000,76.462,0.000,0.000,0.000,0.000,292244.8,10.000,1.00,0.00
50.960,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292186.0,9.984,1.00,0.00
50.970,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292186.0,9.983,1.00,0.00
50.980,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292186.0,9.983,1.00,0.00
50.990,7.000,6.990,0.010,55141.276,0.000,0.000,0.000,0.000,0.000,292192.8,10.000,1.00,0.00
51.000,7.000,7.000,0.000,0.000,76.448,0.000,0.000,0.000,0.000,292192.8,10.000,1.00,0.00
51.010,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292133.9,9.984,1.00,0.00
51.020,7.000,6.990,0.010,55130.689,0.000,0.000,0.000,0.000,0.000,292133.9,10.000,1.00,0.00
51.030,7.000,6.990,0.010,11310.802,0.000,0.000,0.000,0.000,0.000,292140.7,10.000,1.00,0.00
51.040,7.000,6.990,0.010,11313.448,0.000,0.000,0.000,0.000,0.000,292228.9,10.000,1.00,0.00
51.050,7.000,6.990,0.010,11313.539,0.000,0.000,0.000,0.000,0.000,292232.0,10.000,1.00,0.00
51.060,7.000,7.000,0.000,0.000,76.452,0.000,0.000,0.000,0.000,292204.8,9.965,1.00,0.00
51.070,7.000,7.000,0.000,2545.966,0.000,0.000,0.000,0.000,0.000,292177.6,9.930,1.00,0.00
51.080,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.090,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.100,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.110,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.120,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.130,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.140,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.150,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.160,7.000,7.000,0.000,2545.949,0.000,0.000,0.000,0.000,0.000,292177.6,9.929,1.00,0.00
51.170,7.000,6.990,0.010,55139.305,0.000,0.000,0.000,0.000,0.000,292184.4,9.968,1.00,0.00
51.180,7.000,7.000,0.000,0.000,76.447,0.000,0.000,0.000,0.000,292184.4,9.968,1.00,0.00
51.190,7.000,7.000,0.000,2546.295,0.000,0.000,0.000,0.000,0.000,292125.6,9.952,1.00,0.00
51.200,7.000,7.000,0.000,2546.279,0.000,0.000,0.000,0.000,0.000,292125.6,9.951,1.00,0.00
51.210,7.000,6.990,0.010,55130.270,0.000,0.000,0.000,0.000,0.000,292132.4,9.990,1.00,0.00
51.220,7.000,7.000,0.000,0.000,76.431,0.000,0.000,0.000,0.000,292132.4,9.990,1.00,0.00
51.230,7.000,7.000,0.000,2546.625,0.000,0.000,0.000,0.000,0.000,292073.6,9.974,1.00,0.00
51.240,7.000,6.990,0.010,55119.829,0.000,0.000,0.000,0.000,0.000,292073.6,10.000,1.00,0.00
51.250,7.000,7.000,0.000,0.000,76.415,0.000,0.000,0.000,0.000,292073.6,10.000,1.00,0.00
51.260,7.000,7.000,0.000,2546.770,0.000,0.000,0.000,0.000,0.000,292014.8,9.984,1.00,0.00
51.270,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292014.8,9.983,1.00,0.00
51.280,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292014.8,9.983,1.00,0.00
51.290,7.000,7.000,0.000,2546.753,0.000,0.000,0.000,0.000,0.000,292014.8,9.983,1.00,0.00
51.300,7.000,6.990,0.010,55110.469,0.000,0.000,0.000,0.000,0.000,292021.6,10.000,1.00,0.00
51.310,7.000,6.990,0.010,11307.432,0.000,0.000,0.000,0.000,0.000,292028.4,10.000,1.00,0.00
51.320,7.000,7.000,0.000,0.000,76.386,0.000,0.000,0.000,0.000,291969.6,9.984,1.00,0.00
51.330,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,291942.5,9.949,1.00,0.00
51.340,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.350,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.360,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.370,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.380,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.390,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291942.5,9.948,1.00,0.00
51.400,7.000,6.990,0.010,55097.260,0.000,0.000,0.000,0.000,0.000,291949.3,9.987,1.00,0.00
51.410,7.000,6.990,0.010,11305.262,0.000,0.000,0.000,0.000,0.000,291956.0,10.000,1.00,0.00
51.420,7.000,7.000,0.000,0.000,76.366,0.000,0.000,0.000,0.000,291897.3,9.984,1.00,0.00
51.430,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,291870.1,9.949,1.00,0.00
51.440,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.450,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.460,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.470,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.480,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.490,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.500,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.510,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291870.1,9.948,1.00,0.00
51.520,7.000,6.990,0.010,55084.242,0.000,0.000,0.000,0.000,0.000,291876.9,9.987,1.00,0.00
51.530,7.000,6.990,0.010,11303.092,0.000,0.000,0.000,0.000,0.000,291883.7,10.000,1.00,0.00
51.540,7.000,7.000,0.000,0.000,76.346,0.000,0.000,0.000,0.000,291825.0,9.984,1.00,0.00
51.550,7.000,7.000,0.000,2546.253,0.000,0.000,0.000,0.000,0.000,291797.8,9.949,1.00,0.00
51.560,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.570,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.580,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.590,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.600,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.610,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.620,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.630,7.000,7.000,0.000,2546.236,0.000,0.000,0.000,0.000,0.000,291797.8,9.948,1.00,0.00
51.640,7.000,6.990,0.010,55071.227,0.000,0.000,0.000,0.000,0.000,291804.6,9.987,1.00,0.00
51.650,7.000,7.000,0.000,0.000,76.341,0.000,0.000,0.000,0.000,291804.6,9.987,1.00,0.00
51.660,7.000,7.000,0.000,2546.583,0.000,0.000,0.000,0.000,0.000,291745.9,9.972,1.00,0.00
51.670,7.000,7.000,0.000,2546.566,0.000,0.000,0.000,0.000,0.000,291745.9,9.970,1.00,0.00
51.680,7.000,6.990,0.010,55062.062,0.000,0.000,0.000,0.000,0.000,291752.7,10.000,1.00,0.00
51.690,7.000,6.990,0.010,11299.364,0.000,0.000,0.000,0.000,0.000,291759.5,10.000,1.00,0.00
