time_s,target_velocity_mps,actual_velocity_mps,error_mps,torque_nm,brake_pct,p_term_nm,i_term_nm,d_term_nm,integral,est_mass_kg,est_drag,model_conf,steering_deg
34.970,8.000,8.410,-0.410,82235.032,0.000,-205.000,-0.410,82440.442,0.000,240342.0,0.501,0.99,-8.00
34.980,8.000,8.410,-0.410,82233.085,0.000,-205.000,-0.410,82438.495,0.000,240341.9,0.501,0.99,-8.00
34.990,8.000,8.420,-0.420,81706.098,0.000,-210.000,-0.420,81916.518,0.000,240342.2,0.500,0.99,-8.00
35.000,8.000,8.420,-0.420,82203.998,0.000,-210.000,-0.420,82414.418,0.000,240342.4,0.500,0.99,8.00
35.010,8.000,8.420,-0.420,82202.000,0.000,-210.000,-0.420,82412.420,0.000,240342.4,0.500,0.99,8.00
35.020,8.000,8.430,-0.430,81675.169,0.000,-215.000,-0.430,81890.599,0.000,240342.6,0.500,0.99,8.00
35.030,8.000,8.430,-0.430,82173.019,0.000,-215.000,-0.430,82388.449,0.000,240342.9,0.500,0.99,8.00
35.040,8.000,8.430,-0.430,82170.972,0.000,-215.000,-0.430,82386.402,0.000,240342.9,0.500,0.99,8.00
35.050,8.000,8.430,-0.430,82168.926,0.000,-215.000,-0.430,82384.356,0.000,240342.8,0.501,0.99,8.00
35.060,8.000,8.430,-0.430,82166.880,0.000,-215.000,-0.430,82382.310,0.000,240342.8,0.501,0.99,8.00
35.070,8.000,8.440,-0.440,81639.791,0.000,-220.000,-0.440,81860.231,0.000,240343.1,0.500,0.99,8.00
35.080,8.000,8.440,-0.440,82137.591,0.000,-220.000,-0.440,82358.031,0.000,240343.3,0.500,0.99,8.00
35.090,8.000,8.440,-0.440,82135.494,0.000,-220.000,-0.440,82355.934,0.000,240343.3,0.500,0.99,8.00
35.100,8.000,8.440,-0.440,82133.399,0.000,-220.000,-0.440,82353.839,0.000,240343.3,0.501,0.99,8.00
35.110,8.000,8.440,-0.440,82131.303,0.000,-220.000,-0.440,82351.743,0.000,240343.3,0.501,0.99,8.00
35.120,8.000,8.450,-0.450,81604.163,0.000,-225.000,-0.450,81829.613,0.000,240343.5,0.500,0.99,8.00
35.130,8.000,8.450,-0.450,82101.913,0.000,-225.000,-0.450,82327.363,0.000,240343.7,0.500,0.99,8.00
35.140,8.000,8.450,-0.450,82099.767,0.000,-225.000,-0.450,82325.217,0.000,240343.7,0.500,0.99,8.00
35.150,8.000,8.460,-0.460,81572.786,0.000,-230.000,-0.460,81803.246,0.000,240344.0,0.500,0.99,8.00
35.160,8.000,8.460,-0.460,82070.486,0.000,-230.000,-0.460,82300.946,0.000,240344.2,0.500,0.99,8.00
35.170,8.000,8.460,-0.460,82068.290,0.000,-230.000,-0.460,82298.750,0.000,240344.2,0.500,0.99,8.00
35.180,8.000,8.460,-0.460,82066.095,0.000,-230.000,-0.460,82296.555,0.000,240344.2,0.501,0.99,8.00
35.190,8.000,8.470,-0.470,81538.959,0.000,-235.000,-0.470,81774.429,0.000,240344.4,0.500,0.99,8.00
35.200,8.000,8.470,-0.470,82036.609,0.000,-235.000,-0.470,82272.079,0.000,240344.6,0.500,0.99,8.00
35.210,8.000,8.470,-0.470,82034.364,0.000,-235.000,-0.470,82269.834,0.000,240344.6,0.500,0.99,8.00
35.220,8.000,8.470,-0.470,82032.119,0.000,-235.000,-0.470,82267.589,0.000,240344.6,0.501,0.99,8.00
35.230,8.000,8.470,-0.470,82029.875,0.000,-235.000,-0.470,82265.345,0.000,240344.6,0.501,0.99,8.00
35.240,8.000,8.480,-0.480,81502.583,0.000,-240.000,-0.480,81743.063,0.000,240344.8,0.500,0.99,8.00
35.250,8.000,8.480,-0.480,82000.183,0.000,-240.000,-0.480,82240.663,0.000,240345.1,0.500,0.99,8.00
35.260,8.000,8.480,-0.480,81997.888,0.000,-240.000,-0.480,82238.368,0.000,240345.1,0.500,0.99,8.00
35.270,8.000,8.480,-0.480,81995.594,0.000,-240.000,-0.480,82236.074,0.000,240345.0,0.501,0.99,8.00
35.280,8.000,8.490,-0.490,81468.357,0.000,-245.000,-0.490,81713.847,0.000,240345.3,0.500,0.99,8.00
35.290,8.000,8.490,-0.490,81965.907,0.000,-245.000,-0.490,82211.397,0.000,240345.5,0.500,0.99,8.00
35.300,8.000,8.490,-0.490,81963.563,0.000,-245.000,-0.490,82209.053,0.000,240345.5,0.500,0.99,8.00
35.310,8.000,8.490,-0.490,81961.219,0.000,-245.000,-0.490,82206.709,0.000,240345.5,0.501,0.99,8.00
35.320,8.000,8.500,-0.500,81433.932,0.000,-250.000,-0.500,81684.432,0.000,240345.7,0.500,0.99,8.00
35.330,8.000,8.500,-0.500,81931.432,0.000,-250.000,-0.500,82181.932,0.000,240346.0,0.500,0.99,8.00
35.340,8.000,8.500,-0.500,81929.038,0.000,-250.000,-0.500,82179.538,0.000,240345.9,0.500,0.99,8.00
35.350,8.000,8.500,-0.500,81926.645,0.000,-250.000,-0.500,82177.145,0.000,240345.9,0.501,0.99,8.00
35.360,8.000,8.500,-0.500,81924.252,0.000,-250.000,-0.500,82174.752,0.000,240345.9,0.501,0.99,8.00
35.370,8.000,8.510,-0.510,81396.807,0.000,-255.000,-0.510,81652.317,0.000,240346.1,0.500,0.99,8.00
35.380,8.000,8.510,-0.510,81894.257,0.000,-255.000,-0.510,82149.767,0.000,240346.4,0.500,0.99,8.00
35.390,8.000,8.510,-0.510,81891.814,0.000,-255.000,-0.510,82147.324,0.000,240346.4,0.500,0.99,8.00
35.400,8.000,8.510,-0.510,81889.371,0.000,-255.000,-0.510,82144.881,0.000,240346.4,0.501,0.99,8.00
35.410,8.000,8.520,-0.520,81361.983,0.000,-260.000,-0.520,81622.503,0.000,240346.6,0.500,0.99,8.00
35.420,8.000,8.520,-0.520,81859.383,0.000,-260.000,-0.520,82119.903,0.000,240346.8,0.500,0.99,8.00
35.430,8.000,8.520,-0.520,81856.890,0.000,-260.000,-0.520,82117.410,0.000,240346.8,0.500,0.99,8.00
35.440,8.000,8.530,-0.530,81329.559,0.000,-265.000,-0.530,81595.089,0.000,240347.0,0.500,0.99,8.00
35.450,8.000,8.530,-0.530,81826.909,0.000,-265.000,-0.530,82092.439,0.000,240347.3,0.500,0.99,8.00
35.460,8.000,8.530,-0.530,81824.367,0.000,-265.000,-0.530,82089.897,0.000,240347.3,0.500,0.99,8.00
35.470,8.000,8.530,-0.530,81821.825,0.000,-265.000,-0.530,82087.355,0.000,240347.3,0.501,0.99,8.00
35.480,8.000,8.530,-0.530,81819.283,0.000,-265.000,-0.530,82084.813,0.000,240347.2,0.501,0.99,8.00
35.490,8.000,8.530,-0.530,81816.741,0.000,-265.000,-0.530,82082.271,0.000,240347.2,0.501,0.99,8.00
35.500,8.000,8.540,-0.540,81289.036,0.000,-270.000,-0.540,81559.576,0.000,240347.5,0.500,0.99,8.00
35.510,8.000,8.540,-0.540,81786.336,0.000,-270.000,-0.540,82056.876,0.000,240347.7,0.500,0.99,8.00
35.520,8.000,8.540,-0.540,81783.744,0.000,-270.000,-0.540,82054.284,0.000,240347.7,0.500,0.99,8.00
35.530,8.000,8.550,-0.550,81256.313,0.000,-275.000,-0.550,81531.863,0.000,240347.9,0.500,0.99,8.00
35.540,8.000,8.550,-0.550,81753.563,0.000,-275.000,-0.550,82029.113,0.000,240348.1,0.500,0.99,8.00
35.550,8.000,8.550,-0.550,81750.921,0.000,-275.000,-0.550,82026.471,0.000,240348.1,0.500,0.99,8.00
35.560,8.000,8.550,-0.550,81748.281,0.000,-275.000,-0.550,82023.831,0.000,240348.1,0.501,0.99,8.00
35.570,8.000,8.550,-0.550,81745.640,0.000,-275.000,-0.550,82021.190,0.000,240348.1,0.501,0.99,8.00
35.580,8.000,8.560,-0.560,81217.941,0.000,-280.000,-0.560,81498.501,0.000,240348.3,0.500,0.99,8.00
35.590,8.000,8.560,-0.560,81715.141,0.000,-280.000,-0.560,81995.701,0.000,240348.6,0.500,0.99,8.00
35.600,8.000,8.560,-0.560,81712.450,0.000,-280.000,-0.560,81993.010,0.000,240348.6,0.500,0.99,8.00
35.610,8.000,8.570,-0.570,81184.919,0.000,-285.000,-0.570,81470.489,0.000,240348.8,0.500,0.99,8.00
35.620,8.000,8.570,-0.570,81682.069,0.000,-285.000,-0.570,81967.639,0.000,240349.0,0.500,0.99,8.00
35.630,8.000,8.570,-0.570,81679.328,0.000,-285.000,-0.570,81964.898,0.000,240349.0,0.500,0.99,8.00
35.640,8.000,8.570,-0.570,81676.588,0.000,-285.000,-0.570,81962.158,0.000,240349.0,0.501,0.99,8.00
35.650,8.000,8.580,-0.580,81148.898,0.000,-290.000,-0.580,81439.478,0.000,240349.2,0.500,0.99,8.00
35.660,8.000,8.580,-0.580,81645.998,0.000,-290.000,-0.580,81936.578,0.000,240349.5,0.500,0.99,8.00
35.670,8.000,8.580,-0.580,81643.208,0.000,-290.000,-0.580,81933.788,0.000,240349.5,0.500,0.99,8.00
35.680,8.000,8.580,-0.580,81640.418,0.000,-290.000,-0.580,81930.998,0.000,240349.4,0.501,0.99,8.00
35.690,8.000,8.580,-0.580,81637.629,0.000,-290.000,-0.580,81928.209,0.000,240349.4,0.501,0.99,8.00
35.700,8.000,8.590,-0.590,81109.777,0.000,-295.000,-0.590,81405.367,0.000,240349.7,0.500,0.99,8.00
35.710,8.000,8.590,-0.590,81606.827,0.000,-295.000,-0.590,81902.417,0.000,240349.9,0.500,0.99,8.00
35.720,8.000,8.590,-0.590,81603.987,0.000,-295.000,-0.590,81899.577,0.000,240349.9,0.500,0.99,8.00
35.730,8.000,8.590,-0.590,81601.148,0.000,-295.000,-0.590,81896.738,0.000,240349.9,0.501,0.99,8.00
35.740,8.000,8.600,-0.600,81073.357,0.000,-300.000,-0.600,81373.957,0.000,240350.1,0.500,0.99,8.00
35.750,8.000,8.600,-0.600,81570.357,0.000,-300.000,-0.600,81870.957,0.000,240350.3,0.500,0.99,8.00
35.760,8.000,8.600,-0.600,81567.467,0.000,-300.000,-0.600,81868.067,0.000,240350.3,0.500,0.99,8.00
35.770,8.000,8.600,-0.600,81564.579,0.000,-300.000,-0.600,81865.179,0.000,240350.3,0.501,0.99,8.00
35.780,8.000,8.610,-0.610,81036.737,0.000,-305.000,-0.610,81342.347,0.000,240350.6,0.500,0.99,8.00
35.790,8.000,8.610,-0.610,81533.687,0.000,-305.000,-0.610,81839.297,0.000,240350.8,0.500,0.99,8.00
35.800,8.000,8.610,-0.610,81530.748,0.000,-305.000,-0.610,81836.358,0.000,240350.8,0.500,0.99,8.00
35.810,8.000,8.610,-0.610,81527.810,0.000,-305.000,-0.610,81833.420,0.000,240350.8,0.501,0.99,8.00
35.820,8.000,8.620,-0.620,80999.918,0.000,-310.000,-0.620,81310.538,0.000,240351.0,0.500,0.99,8.00
35.830,8.000,8.620,-0.620,81496.818,0.000,-310.000,-0.620,81807.438,0.000,240351.2,0.500,0.99,8.00
35.840,8.000,8.620,-0.620,81493.829,0.000,-310.000,-0.620,81804.449,0.000,240351.2,0.500,0.99,8.00
35.850,8.000,8.620,-0.620,81490.842,0.000,-310.000,-0.620,81801.462,0.000,240351.2,0.501,0.99,8.00
35.860,8.000,8.630,-0.630,80962.899,0.000,-315.000,-0.630,81278.529,0.000,240351.4,0.500,0.99,8.00
35.870,8.000,8.630,-0.630,81459.749,0.000,-315.000,-0.630,81775.379,0.000,240351.7,0.500,0.99,8.00
35.880,8.000,8.630,-0.630,81456.711,0.000,-315.000,-0.630,81772.341,0.000,240351.7,0.500,0.99,8.00
35.890,8.000,8.630,-0.630,81453.674,0.000,-315.000,-0.630,81769.304,0.000,240351.6,0.501,0.99,8.00
35.900,8.000,8.640,-0.640,80925.681,0.000,-320.000,-0.640,81246.321,0.000,240351.9,0.500,0.99,8.00
35.910,8.000,8.640,-0.640,81422.481,0.000,-320.000,-0.640,81743.121,0.000,240352.1,0.500,0.99,8.00
35.920,8.000,8.640,-0.640,81419.393,0.000,-320.000,-0.640,81740.033,0.000,240352.1,0.500,0.99,8.00
35.930,8.000,8.640,-0.640,81416.306,0.000,-320.000,-0.640,81736.946,0.000,240352.1,0.501,0.99,8.00
35.940,8.000,8.650,-0.650,80888.263,0.000,-325.000,-0.650,81213.913,0.000,240352.3,0.500,0.99,8.00
35.950,8.000,8.650,-0.650,81385.013,0.000,-325.000,-0.650,81710.663,0.000,240352.6,0.500,0.99,8.00
35.960,8.000,8.650,-0.650,81381.876,0.000,-325.000,-0.650,81707.526,0.000,240352.5,0.500,0.99,8.00
35.970,8.000,8.650,-0.650,81378.740,0.000,-325.000,-0.650,81704.390,0.000,240352.5,0.501,0.99,8.00
35.980,8.000,8.650,-0.650,81375.603,0.000,-325.000,-0.650,81701.253,0.000,240352.5,0.501,0.99,8.00
35.990,8.000,8.650,-0.650,81372.467,0.000,-325.000,-0.650,81698.117,0.000,240352.5,0.501,0.99,8.00
36.000,8.000,8.660,-0.660,80844.146,0.000,-330.000,-0.660,81174.806,0.000,240352.7,0.500,0.99,8.00
36.010,8.000,8.660,-0.660,81340.846,0.000,-330.000,-0.660,81671.506,0.000,240353.0,0.500,0.99,8.00
36.020,8.000,8.660,-0.660,81337.659,0.000,-330.000,-0.660,81668.319,0.000,240353.0,0.500,0.99,8.00
36.030,8.000,8.660,-0.660,81334.473,0.000,-330.000,-0.660,81665.133,0.000,240352.9,0.501,0.99,8.00
36.040,8.000,8.670,-0.670,80806.329,0.000,-335.000,-0.670,81141.999,0.000,240353.2,0.500,0.99,8.00
36.050,8.000,8.670,-0.670,81302.979,0.000,-335.000,-0.670,81638.649,0.000,240353.4,0.500,0.99,8.00
36.060,8.000,8.670,-0.670,81299.743,0.000,-335.000,-0.670,81635.413,0.000,240353.4,0.500,0.99,8.00
36.070,8.000,8.670,-0.670,81296.507,0.000,-335.000,-0.670,81632.177,0.000,240353.4,0.501,0.99,8.00
36.080,8.000,8.680,-0.680,80768.313,0.000,-340.000,-0.680,81108.993,0.000,240353.6,0.500,0.99,8.00
36.090,8.000,8.680,-0.680,81264.913,0.000,-340.000,-0.680,81605.593,0.000,240353.8,0.500,0.99,8.00
36.100,8.000,8.680,-0.680,81261.627,0.000,-340.000,-0.680,81602.307,0.000,240353.8,0.500,0.99,8.00
36.110,8.000,8.680,-0.680,81258.342,0.000,-340.000,-0.680,81599.022,0.000,240353.8,0.501,0.99,8.00
36.120,8.000,8.690,-0.690,80730.097,0.000,-345.000,-0.690,81075.787,0.000,240354.1,0.500,0.99,8.00
36.130,8.000,8.690,-0.690,81226.647,0.000,-345.000,-0.690,81572.337,0.000,240354.3,0.500,0.99,8.00
36.140,8.000,8.690,-0.690,81223.312,0.000,-345.000,-0.690,81569.002,0.000,240354.3,0.500,0.99,8.00
36.150,8.000,8.700,-0.700,80695.132,0.000,-350.000,-0.700,81045.832,0.000,240354.5,0.500,0.99,8.00
36.160,8.000,8.700,-0.700,81191.632,0.000,-350.000,-0.700,81542.332,0.000,240354.7,0.500,0.99,8.00
36.170,8.000,8.700,-0.700,81188.247,0.000,-350.000,-0.700,81538.947,0.000,240354.7,0.500,0.99,8.00
36.180,8.000,8.700,-0.700,81184.863,0.000,-350.000,-0.700,81535.563,0.000,240354.7,0.501,0.99,8.00
36.190,8.000,8.710,-0.710,80656.517,0.000,-355.000,-0.710,81012.227,0.000,240354.9,0.500,0.99,8.00
36.200,8.000,8.710,-0.710,81152.967,0.000,-355.000,-0.710,81508.677,0.000,240355.2,0.500,0.99,8.00
36.210,8.000,8.710,-0.710,81149.533,0.000,-355.000,-0.710,81505.243,0.000,240355.2,0.500,0.99,8.00
36.220,8.000,8.710,-0.710,81146.099,0.000,-355.000,-0.710,81501.809,0.000,240355.2,0.501,0.99,8.00
36.230,8.000,8.710,-0.710,81142.666,0.000,-355.000,-0.710,81498.376,0.000,240355.1,0.501,0.99,8.00
36.240,8.000,8.720,-0.720,80614.153,0.000,-360.000,-0.720,80974.873,0.000,240355.4,0.500,0.99,8.00
36.250,8.000,8.720,-0.720,81110.553,0.000,-360.000,-0.720,81471.273,0.000,240355.6,0.500,0.99,8.00
36.260,8.000,8.720,-0.720,81107.069,0.000,-360.000,-0.720,81467.789,0.000,240355.6,0.500,0.99,8.00
36.270,8.000,8.720,-0.720,81103.586,0.000,-360.000,-0.720,81464.306,0.000,240355.6,0.501,0.99,8.00
36.280,8.000,8.730,-0.730,80575.139,0.000,-365.000,-0.730,80940.869,0.000,240355.8,0.500,0.99,8.00
36.290,8.000,8.730,-0.730,81071.489,0.000,-365.000,-0.730,81437.219,0.000,240356.0,0.500,0.99,8.00
36.300,8.000,8.730,-0.730,81067.956,0.000,-365.000,-0.730,81433.686,0.000,240356.0,0.500,0.99,8.00
36.310,8.000,8.730,-0.730,81064.423,0.000,-365.000,-0.730,81430.153,0.000,240356.0,0.501,0.99,8.00
36.320,8.000,8.740,-0.740,80535.926,0.000,-370.000,-0.740,80906.666,0.000,240356.2,0.500,0.99,8.00
36.330,8.000,8.740,-0.740,81032.226,0.000,-370.000,-0.740,81402.966,0.000,240356.5,0.500,0.99,8.00
36.340,8.000,8.740,-0.740,81028.643,0.000,-370.000,-0.740,81399.383,0.000,240356.5,0.500,0.99,8.00
36.350,8.000,8.740,-0.740,81025.061,0.000,-370.000,-0.740,81395.801,0.000,240356.5,0.501,0.99,8.00
36.360,8.000,8.750,-0.750,80496.513,0.000,-375.000,-0.750,80872.263,0.000,240356.7,0.500,0.99,8.00
36.370,8.000,8.750,-0.750,80992.763,0.000,-375.000,-0.750,81368.513,0.000,240356.9,0.500,0.99,8.00
36.380,8.000,8.750,-0.750,80989.130,0.000,-375.000,-0.750,81364.880,0.000,240356.9,0.500,0.99,8.00
36.390,8.000,8.750,-0.750,80985.499,0.000,-375.000,-0.750,81361.249,0.000,240356.9,0.501,0.99,8.00
36.400,8.000,8.760,-0.760,80456.901,0.000,-380.000,-0.760,80837.661,0.000,240357.1,0.500,0.99,8.00
36.410,8.000,8.760,-0.760,80953.101,0.000,-380.000,-0.760,81333.861,0.000,240357.4,0.500,0.99,8.00
36.420,8.000,8.760,-0.760,80949.419,0.000,-380.000,-0.760,81330.179,0.000,240357.3,0.500,0.99,8.00
36.430,8.000,8.760,-0.760,80945.737,0.000,-380.000,-0.760,81326.497,0.000,240357.3,0.501,0.99,8.00
36.440,8.000,8.770,-0.770,80417.089,0.000,-385.000,-0.770,80802.859,0.000,240357.6,0.500,0.99,8.00
36.450,8.000,8.770,-0.770,80913.239,0.000,-385.000,-0.770,81299.009,0.000,240357.8,0.500,0.99,8.00
36.460,8.000,8.770,-0.770,80909.507,0.000,-385.000,-0.770,81295.277,0.000,240357.8,0.500,0.99,8.00
36.470,8.000,8.770,-0.770,80905.777,0.000,-385.000,-0.770,81291.547,0.000,240357.8,0.501,0.99,8.00
36.480,8.000,8.770,-0.770,80902.046,0.000,-385.000,-0.770,81287.816,0.000,240357.8,0.501,0.99,8.00
36.490,8.000,8.770,-0.770,80898.315,0.000,-385.000,-0.770,81284.085,0.000,240357.7,0.501,0.99,8.00
36.500,8.000,8.780,-0.780,80369.378,0.000,-390.000,-0.780,80760.158,0.000,240358.0,0.500,0.99,8.00
36.510,8.000,8.780,-0.780,80865.478,0.000,-390.000,-0.780,81256.258,0.000,240358.2,0.500,0.99,8.00
36.520,8.000,8.780,-0.780,80861.697,0.000,-390.000,-0.780,81252.477,0.000,240358.2,0.500,0.99,8.00
36.530,8.000,8.790,-0.790,80333.067,0.000,-395.000,-0.790,80728.857,0.000,240358.4,0.500,0.99,8.00
36.540,8.000,8.790,-0.790,80829.117,0.000,-395.000,-0.790,81224.907,0.000,240358.7,0.500,0.99,8.00
36.550,8.000,8.790,-0.790,80825.286,0.000,-395.000,-0.790,81221.076,0.000,240358.6,0.500,0.99,8.00
36.560,8.000,8.790,-0.790,80821.457,0.000,-395.000,-0.790,81217.247,0.000,240358.6,0.501,0.99,8.00
36.570,8.000,8.800,-0.800,80292.657,0.000,-400.000,-0.800,80693.457,0.000,240358.9,0.500,0.99,8.00
36.580,8.000,8.800,-0.800,80788.657,0.000,-400.000,-0.800,81189.457,0.000,240359.1,0.500,0.99,8.00
36.590,8.000,8.800,-0.800,80784.777,0.000,-400.000,-0.800,81185.577,0.000,240359.1,0.500,0.99,8.00
36.600,8.000,8.800,-0.800,80780.897,0.000,-400.000,-0.800,81181.697,0.000,240359.1,0.501,0.99,8.00
36.610,8.000,8.800,-0.800,80777.018,0.000,-400.000,-0.800,81177.818,0.000,240359.1,0.501,0.99,8.00
36.620,8.000,8.810,-0.810,80248.047,0.000,-405.000,-0.810,80653.857,0.000,240359.3,0.500,0.99,8.00
36.630,8.000,8.810,-0.810,80743.997,0.000,-405.000,-0.810,81149.807,0.000,240359.5,0.500,0.99,8.00
36.640,8.000,8.810,-0.810,80740.067,0.000,-405.000,-0.810,81145.877,0.000,240359.5,0.500,0.99,8.00
36.650,8.000,8.810,-0.810,80736.138,0.000,-405.000,-0.810,81141.948,0.000,240359.5,0.501,0.99,8.00
36.660,8.000,8.820,-0.820,80207.238,0.000,-410.000,-0.820,80618.058,0.000,240359.7,0.500,0.99,8.00
36.670,8.000,8.820,-0.820,80703.138,0.000,-410.000,-0.820,81113.958,0.000,240360.0,0.500,0.99,8.00
36.680,8.000,8.820,-0.820,80699.158,0.000,-410.000,-0.820,81109.978,0.000,240359.9,0.500,0.99,8.00
36.690,8.000,8.820,-0.820,80695.180,0.000,-410.000,-0.820,81106.000,0.000,240359.9,0.501,0.99,8.00
36.700,8.000,8.830,-0.830,80166.229,0.000,-415.000,-0.830,80582.059,0.000,240360.2,0.500,0.99,8.00
36.710,8.000,8.830,-0.830,80662.079,0.000,-415.000,-0.830,81077.909,0.000,240360.4,0.500,0.99,8.00
36.720,8.000,8.830,-0.830,80658.050,0.000,-415.000,-0.830,81073.880,0.000,240360.4,0.500,0.99,8.00
36.730,8.000,8.830,-0.830,80654.022,0.000,-415.000,-0.830,81069.852,0.000,240360.4,0.501,0.99,8.00
36.740,8.000,8.840,-0.840,80125.021,0.000,-420.000,-0.840,80545.861,0.000,240360.6,0.500,0.99,8.00
36.750,8.000,8.840,-0.840,80620.821,0.000,-420.000,-0.840,81041.661,0.000,240360.8,0.500,0.99,8.00
36.760,8.000,8.840,-0.840,80616.742,0.000,-420.000,-0.840,81037.582,0.000,240360.8,0.500,0.99,8.00
36.770,8.000,8.840,-0.840,80612.665,0.000,-420.000,-0.840,81033.505,0.000,240360.8,0.501,0.99,8.00
36.780,8.000,8.850,-0.850,80083.613,0.000,-425.000,-0.850,80509.463,0.000,240361.0,0.500,0.99,8.00
36.790,8.000,8.850,-0.850,80579.363,0.000,-425.000,-0.850,81005.213,0.000,240361.3,0.500,0.99,8.00
36.800,8.000,8.850,-0.850,80575.235,0.000,-425.000,-0.850,81001.085,0.000,240361.3,0.500,0.99,8.00
36.810,8.000,8.850,-0.850,80571.108,0.000,-425.000,-0.850,80996.958,0.000,240361.2,0.501,0.99,8.00
36.820,8.000,8.860,-0.860,80042.006,0.000,-430.000,-0.860,80472.866,0.000,240361.5,0.500,0.99,8.00
36.830,8.000,8.860,-0.860,80537.706,0.000,-430.000,-0.860,80968.566,0.000,240361.7,0.500,0.99,8.00
36.840,8.000,8.860,-0.860,80533.528,0.000,-430.000,-0.860,80964.388,0.000,240361.7,0.500,0.99,8.00
36.850,8.000,8.860,-0.860,80529.352,0.000,-430.000,-0.860,80960.212,0.000,240361.7,0.501,0.99,8.00
36.860,8.000,8.870,-0.870,80000.199,0.000,-435.000,-0.870,80436.069,0.000,240361.9,0.500,0.99,8.00
36.870,8.000,8.870,-0.870,80495.849,0.000,-435.000,-0.870,80931.719,0.000,240362.1,0.500,0.99,8.00
36.880,8.000,8.870,-0.870,80491.622,0.000,-435.000,-0.870,80927.492,0.000,240362.1,0.500,0.99,8.00
36.890,8.000,8.870,-0.870,80487.396,0.000,-435.000,-0.870,80923.266,0.000,240362.1,0.501,0.99,8.00
36.900,8.000,8.880,-0.880,79958.193,0.000,-440.000,-0.880,80399.073,0.000,240362.4,0.500,0.99,8.00
36.910,8.000,8.880,-0.880,80453.793,0.000,-440.000,-0.880,80894.673,0.000,240362.6,0.500,0.99,8.00
36.920,8.000,8.880,-0.880,80449.516,0.000,-440.000,-0.880,80890.396,0.000,240362.6,0.500,0.99,8.00
36.930,8.000,8.880,-0.880,80445.241,0.000,-440.000,-0.880,80886.121,0.000,240362.6,0.501,0.99,8.00
36.940,8.000,8.880,-0.880,80440.965,0.000,-440.000,-0.880,80881.845,0.000,240362.5,0.501,0.99,8.00
36.950,8.000,8.890,-0.890,79911.587,0.000,-445.000,-0.890,80357.477,0.000,240362.8,0.500,0.99,8.00
36.960,8.000,8.890,-0.890,80407.137,0.000,-445.000,-0.890,80853.027,0.000,240363.0,0.500,0.99,8.00
36.970,8.000,8.890,-0.890,80402.811,0.000,-445.000,-0.890,80848.701,0.000,240363.0,0.500,0.99,8.00
36.980,8.000,8.890,-0.890,80398.486,0.000,-445.000,-0.890,80844.376,0.000,240363.0,0.501,0.99,8.00
36.990,8.000,8.900,-0.900,79869.182,0.000,-450.000,-0.900,80320.082,0.000,240363.2,0.500,0.99,8.00
37.000,8.000,8.900,-0.900,80364.682,0.000,-450.000,-0.900,80815.582,0.000,240363.4,0.500,0.99,8.00
37.010,8.000,8.900,-0.900,80360.306,0.000,-450.000,-0.900,80811.206,0.000,240363.4,0.500,0.99,8.00
37.020,8.000,8.910,-0.910,79831.077,0.000,-455.000,-0.910,80286.987,0.000,240363.7,0.500,0.99,8.00
37.030,8.000,8.910,-0.910,80326.527,0.000,-455.000,-0.910,80782.437,0.000,240363.9,0.500,0.99,8.00
37.040,8.000,8.910,-0.910,80322.102,0.000,-455.000,-0.910,80778.012,0.000,240363.9,0.500,0.99,8.00
37.050,8.000,8.910,-0.910,80317.678,0.000,-455.000,-0.910,80773.588,0.000,240363.9,0.501,0.99,8.00
37.060,8.000,8.910,-0.910,80313.254,0.000,-455.000,-0.910,80769.164,0.000,240363.9,0.501,0.99,8.00
37.070,8.000,8.920,-0.920,79783.723,0.000,-460.000,-0.920,80244.643,0.000,240364.1,0.500,0.99,8.00
37.080,8.000,8.920,-0.920,80279.123,0.000,-460.000,-0.920,80740.043,0.000,240364.3,0.500,0.99,8.00
37.090,8.000,8.920,-0.920,80274.648,0.000,-460.000,-0.920,80735.568,0.000,240364.3,0.500,0.99,8.00
37.100,8.000,8.920,-0.920,80270.175,0.000,-460.000,-0.920,80731.095,0.000,240364.3,0.501,0.99,8.00
37.110,8.000,8.920,-0.920,80265.701,0.000,-460.000,-0.920,80726.621,0.000,240364.3,0.501,0.99,8.00
37.120,8.000,8.930,-0.930,79736.119,0.000,-465.000,-0.930,80202.049,0.000,240364.5,0.500,0.99,8.00
37.130,8.000,8.930,-0.930,80231.469,0.000,-465.000,-0.930,80697.399,0.000,240364.7,0.500,0.99,8.00
37.140,8.000,8.930,-0.930,80226.945,0.000,-465.000,-0.930,80692.875,0.000,240364.7,0.500,0.99,8.00
37.150,8.000,8.940,-0.940,79697.566,0.000,-470.000,-0.940,80168.506,0.000,240365.0,0.500,0.99,8.00
37.160,8.000,8.940,-0.940,80192.866,0.000,-470.000,-0.940,80663.806,0.000,240365.2,0.500,0.99,8.00
37.170,8.000,8.940,-0.940,80188.292,0.000,-470.000,-0.940,80659.232,0.000,240365.2,0.500,0.99,8.00
37.180,8.000,8.940,-0.940,80183.719,0.000,-470.000,-0.940,80654.659,0.000,240365.2,0.501,0.99,8.00
37.190,8.000,8.950,-0.950,79654.163,0.000,-475.000,-0.950,80130.113,0.000,240365.4,0.500,0.99,8.00
37.200,8.000,8.950,-0.950,80149.413,0.000,-475.000,-0.950,80625.363,0.000,240365.6,0.500,0.99,8.00
